iter	RMSE
372	0.006386981214
373	0.006380768109
374	0.006374647275
375	0.006331284129
376	0.006275640178
377	0.00626959484
378	0.006263635389
379	0.006225018506
380	0.006219133609
381	0.006156174378
382	0.006150378128
383	0.006144656957
384	0.006092208055
385	0.0060865588
386	0.006052971945
387	0.006047351121
388	0.006019455487
389	0.006013963619
390	0.005978425479
391	0.005972997478
392	0.005947701873
393	0.005920054264
394	0.005914722741
395	0.005889224831
396	0.005847236723
397	0.005842003019
398	0.005836838496
399	0.005790037772
400	0.005761357427
401	0.005756265821
402	0.005699752428
403	0.005654618493
404	0.005648339603
405	0.005642185846
406	0.005636151532
407	0.005596196275
408	0.005580150455
409	0.005533645566
410	0.005527795108
411	0.005482587799
412	0.005476827468
413	0.005471178518
414	0.005428903613
415	0.005385585157
416	0.005380845251
417	0.005375329236
418	0.005370739623
419	0.005357161976
420	0.00535181223
421	0.005293798541
422	0.005255126614
423	0.005250664084
424	0.005236809517
425	0.005186201089
426	0.005146730687
427	0.005141551156
428	0.005102601305
429	0.005097504026
430	0.005078249791
431	0.005048897858
432	0.004996095809
433	0.004956088257
434	0.004906053578
435	0.004887878559
436	0.004858341216
437	0.004854062763
438	0.004836941232
439	0.004797230562
440	0.004763295365
441	0.004758290358
442	0.004720494717
443	0.00469650067
444	0.004663860763
445	0.004621690809
446	0.00459674755
447	0.004565272124
448	0.004559462389
449	0.004553308585
450	0.00454770323
451	0.004517143184
452	0.004511185127
453	0.004505358824
454	0.004499661266
455	0.004468403228
456	0.004463742011
457	0.004422132324
458	0.004398751498
459	0.004394147646
460	0.004364927491
461	0.004359456405
462	0.004354978302
463	0.004325583209
464	0.004321839255
465	0.004317493219
466	0.00431322876
467	0.004309654397
468	0.004281353948
469	0.004276279683
470	0.004244269106
471	0.00421698188
472	0.004177564942
473	0.004151317453
474	0.004140836881
475	0.004118895351
476	0.004093663701
477	0.004088836811
478	0.004084123601
479	0.004056061024
480	0.004048493438
481	0.004017871951
482	0.003991382106
483	0.003987433927
484	0.003983559831
485	0.003954306476
486	0.003921696487
487	0.003896680061
488	0.003892873942
489	0.003889138954
490	0.00388431565
491	0.003849860053
492	0.003826249205
493	0.003791907589
494	0.003770710698
495	0.003763672837
496	0.003744498849
497	0.003714918223
498	0.003710273993
499	0.0037057422
