Sample_ID,Treatment,Variety,Sample,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,D_conv,D_stress,D_recovery,Category,Rank,BF(F440),GF(F520),RF(F690),FrF(f740),OJIP_ABS_RC,OJIP_DIo_RC,OJIP_ETo_RC,OJIP_Fm,OJIP_Fo,OJIP_Fv,OJIP_FvFm,OJIP_N,OJIP_PIabs,OJIP_Sm,OJIP_TRo_RC,OJIP_Vi,OJIP_Vj,OJIP_phiEo,OJIP_phiPo,OJIP_psiEo
CK1_1099_3,CK1,1099,3,0.03405063200411,0.1773088754196509,0.1470524463868327,0.1314745358408033,0.0786447123594531,0.1627944386461627,0.2836434185942659,0.3578793725039669,0.3303739322322437,0.3320603348179411,0.3106342895183103,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0707701004983434,0.1068482309945935,0.0799817706026995,0.3094959691683882,1.3326000000000002,0.2282638888888888,0.6159833333333332,27107.36111111111,4644.027777777777,22463.33333333333,0.8286111111111112,17.077519444444448,3.934861111111112,15.540469444444446,1.1043527777777775,0.8816022222222223,0.4403138888888888,0.46375,0.8285861111111111,0.5596861111111111
D1_1099_1,D1,1099,1,0.0320270225030141,0.1368734943388556,0.1382089201030709,0.1620011730270355,0.0771812560270298,0.1621011730270355,0.2972323887988119,0.3253589429434577,0.3483499581897039,0.3172921713037889,0.3011528143763446,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0744283007852113,0.0897426959999241,0.0828812447125865,0.2696364759427267,1.821324259259259,0.3157487744887745,0.692129246961247,13530.555555555557,2479.462709931331,11051.092845624224,0.8167508569954262,21.58216592592593,2.097714614814815,15.475070555555558,1.4678482562562567,0.8587824074074072,0.5173183333333333,0.3912894444444443,0.8167508569954262,0.4826816666666666
D1_1099_2,D1,1099,2,0.0272998026292968,0.1277422760920745,0.065256758692611,0.1321820992644462,0.0602741315964227,0.1322820992644462,0.20831741487696,0.2163463822896361,0.2449415316584322,0.2468976396717273,0.2453496022975562,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0665274022806633,0.0638685031134826,0.0660145274749962,0.2586743113274032,2.143049259259259,0.5202821078221078,0.6431763342628343,13797.166666666668,2616.712709931331,11180.453956735337,0.810344197968327,19.90128787037037,1.9732923925925927,12.307509444444444,1.5850454784784789,0.8650324074074072,0.5554877777777777,0.3526755555555554,0.810344197968327,0.4445122222222222
D1_1099_3,D1,1099,3,0.022240194838103,0.114553755933368,0.0851581542092268,0.1104877221011349,0.0777999258655973,0.1105877221011349,0.1742556640288234,0.1722829486700864,0.1704606864869483,0.1864952992548778,0.2125632538135458,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0664533392013342,0.0671850126549851,0.0742074557053627,0.2527910650920267,1.971202037037037,0.4145709967109967,0.6646207787072789,16603.25,3295.296043264665,13307.953956735337,0.8015270478210793,15.68014620370371,1.8201951703703705,11.012013333333332,1.5188927007007007,0.8675907407407407,0.5441266666666666,0.3626616666666666,0.8015270478210793,0.4558733333333333
RD2_1099_1,RD2,1099,1,0.0574117571576794,0.1719544737081535,0.1982489651601638,0.155927951260832,0.1345231889135415,0.1983606047244162,0.2616116286572634,0.3675985703254135,0.4080774832619819,0.3989306927130045,0.3566506549020619,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0931868630831203,0.1630082276557976,0.1165855185774436,0.2968504907804392,3.179009225168351,0.5034979283569284,0.8021181481481481,21688.90777777778,2839.472222222222,18838.747222222224,0.8083166666666667,27.33867127738969,1.419304918489918,14.69634685472043,2.175626851851851,0.8436433333333333,0.5417612211371873,0.3675063824538825,0.8082855555555556,0.4582003842413842
RD2_1099_2,RD2,1099,2,0.0454058938714067,0.1667440111289947,0.142023784602087,0.1487738073375198,0.1078723795823342,0.1912064608011038,0.2236470962070466,0.3039169222389876,0.330001071317188,0.4643969859619807,0.4268690733500693,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.0893067895925394,0.1420413895094645,0.1092228251420293,0.2982984163906468,3.152567558501684,0.5374368172458172,0.741307037037037,22147.18555555556,3170.1388888888887,18838.747222222224,0.8083166666666667,22.4968823885008,1.390607696267696,12.427027410275985,2.1152185185185184,0.8637127777777779,0.5574639989149649,0.3516147157872158,0.8082855555555556,0.4424976064636064
RD2_1099_3,RD2,1099,3,0.067680333993103,0.1761399409832409,0.2166917886174039,0.1959433384465572,0.1820464883501368,0.293580273546386,0.3451014821030689,0.451858136299218,0.4833413867225705,0.3818308705010419,0.3427511019915389,0.5283258341525979,0.3479699142318796,0.7086817540733164,Tolerant,3,0.090846799574318,0.1494018969708075,0.1091696626985968,0.2764287605540181,2.904173114057239,0.4341423728013728,0.7519487037037036,22312.24111111111,2946.388888888888,18838.747222222224,0.8083166666666667,21.405844055167464,1.5636465851565848,12.17141907694265,1.9701490740740728,0.8750294444444443,0.5308251100260759,0.3763813824538825,0.8082855555555556,0.4691364953524953
CK1_1110_1,CK1,1110,1,0.0380552887139611,0.1541540875618747,0.0958012014282502,0.1055161353787839,0.0605424840473851,0.128686134447297,0.2075585042904196,0.2268944889834001,0.1965108520643376,0.251876702846679,0.2148061480338165,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0529476217209814,0.0641596190320135,0.0507732420056123,0.1970288363911297,1.4448500000000002,0.2518305555555555,0.6437805555555555,22498.722222222223,3896.4166666666665,18602.305555555555,0.8264166666666667,18.91685555555556,3.544813888888889,16.068924999999997,1.1930166666666666,0.8072900225225226,0.4548138888888889,0.4512444444444445,0.826525,0.5451861111111111
CK1_1110_2,CK1,1110,2,0.0407066685911727,0.1182196988776224,0.093447555727253,0.0671404166196401,0.0485381835440463,0.0779457257104755,0.1389736453680623,0.204070515134862,0.1866298257963548,0.1830389348558102,0.1615780351670689,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0537860236583205,0.0712806944141445,0.0590034912993542,0.1837821384370195,1.3194972222222223,0.2244277777777778,0.6103166666666667,18505.555555555555,3136.1944444444443,15369.361111111111,0.8297222222222221,18.5396,4.091516666666667,17.134725,1.0950694444444444,0.8072900225225226,0.4391527777777778,0.4653,0.8297416666666666,0.5608472222222223
CK1_1110_3,CK1,1110,3,0.0349788478206057,0.1149670603562453,0.0560314112247396,0.0607339703746073,0.0406073236548513,0.0786146080772719,0.1554837187873015,0.1673173243715734,0.1630808183733134,0.1681506605102154,0.1884277731518479,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0465484208111614,0.0466330915356148,0.0482007903307641,0.1701866175195659,1.5239333333333336,0.2700388888888889,0.636113888888889,18784.08333333333,3263.1666666666665,15520.916666666666,0.823861111111111,18.405072222222223,2.9628,14.978622222222224,1.2538916666666668,0.8205416666666667,0.4853,0.4243,0.8238166666666666,0.5146999999999999
D1_1110_1,D1,1110,1,0.0335957975572356,0.1424693044790644,0.1309381468394196,0.1362001651871088,0.0933396736779118,0.1638273887073126,0.2641008880175159,0.2558130164871988,0.2222555259584337,0.249962542885654,0.2644793457182715,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0580030278179325,0.0842333360719347,0.0841181415247162,0.2249395436305341,1.6501629027599027,0.3588031181181181,0.6191408581438581,13534.545370370372,2784.267009601852,10750.27836076852,0.7942844082744642,19.8826635925926,2.351652650793651,14.572635925925928,1.3159948156728156,0.8421348106678106,0.5319224074074075,0.3899583333333333,0.7942844082744642,0.4680775925925925
D1_1110_2,D1,1110,2,0.0247170777031762,0.110189524309982,0.0749280048001993,0.0911677403225258,0.0528911570745796,0.0921984328205796,0.1201553521699018,0.1321181743533188,0.1152637782983688,0.1297360356635043,0.1406812407550448,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0546941914067181,0.079994751589089,0.0804353109725538,0.2221211058308221,1.6418101249821244,0.3381614514514514,0.6824241914771915,14292.934259259262,2786.017009601852,11506.91724965741,0.8050773228879149,18.37055525925926,2.463427650793652,13.11488314814815,1.3282698156728157,0.8496625884455883,0.4995196296296297,0.418336111111111,0.8050773228879149,0.5004803703703704
D1_1110_3,D1,1110,3,0.0466251100946176,0.1544818117855545,0.1682824953067323,0.1423066844025117,0.0992431206362216,0.1682478031489873,0.2403949239624183,0.2826255002805656,0.2779258099712126,0.2849126068771643,0.2660920100472161,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0584891987854387,0.0751132949858996,0.0858160045332146,0.1644427203776238,1.7842379027599022,0.3750420070070069,0.676929747032747,18542.77037037037,3632.639231824074,14910.131138546296,0.8040940399268118,17.66425248148149,1.7832637619047629,11.484899814814815,1.4338225934505937,0.8622014773344773,0.5422474074074074,0.3807138888888888,0.8040940399268118,0.4577525925925925
RD2_1110_1,RD2,1110,1,0.0440391982752726,0.1637430995223325,0.1296430252540463,0.1383295058008456,0.0903876867808701,0.1384295058008456,0.1918247438769488,0.1788398355894432,0.1649081957043662,0.1969964302629284,0.2128757967318572,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0684588371152624,0.0986198005003559,0.0934393684469213,0.3089237933414219,4.069925886314891,5.640538722222228,0.5932405555555555,13523.254444444445,3262.345328664464,10260.90911577998,0.7587603381962037,20.173685555555554,1.1931538719003765,12.338838425925925,1.591490555555556,0.8692192592592592,0.7053399426111114,0.3214213574074073,0.7587603381962037,0.2931783888888889
RD2_1110_2,RD2,1110,2,0.0338093357119408,0.1732692147326319,0.1480063140202053,0.1469221153742625,0.0709905822910412,0.1470221153742625,0.2111879491299094,0.1866331974871545,0.1424816800346354,0.1470221153742625,0.1002281127505846,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0692165754049894,0.1014269326316729,0.0942597075431215,0.2903314743106988,4.069925886314891,5.640538722222228,0.8237332941176471,11383.893333333332,3122.039773108909,8425.022222222222,0.7257493827733591,26.81487722222224,0.5899736666666666,12.64772731481481,2.1498240211640214,0.8200653703703703,0.6379777777777779,0.2321571666666665,0.7257493827733591,0.3620222222222222
RD2_1110_3,RD2,1110,3,0.0418834769965142,0.1305324041384108,0.1357327279274648,0.1264639016094477,0.0980262190994338,0.131199070276639,0.1598966363820528,0.1996782831340923,0.1362360415311166,0.2279742532074459,0.2161884027105618,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0717449306249321,0.1156583602484644,0.0944006928820126,0.3091460821632871,1.8987313888888893,0.7723595555555502,0.6073777777777777,14140.115555555556,3624.039773108909,10516.075782446647,0.7437050808481513,17.622933888888884,0.6941233163448205,9.638015277777775,1.6462294656084653,0.8633153703703703,0.6392444444444444,0.2737046907407408,0.7437050808481513,0.3607555555555555
CK1_1210_1,CK1,1210,1,0.0283474752970267,0.1793449473312265,0.166382073031561,0.1557283563931399,0.0918167629117814,0.1861234618234334,0.2709975601826648,0.2867626071876236,0.3239463338949563,0.2907435382653842,0.3317477233581201,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.078921975169054,0.1183171016033182,0.0953533646916307,0.3092066207084885,1.8595402777777776,0.3555455555555556,0.6770666666666667,22223.444444444445,4175.111111111111,18048.33333333333,0.8120752314916667,16.608,1.937913055555556,10.838033333333334,1.5154024999999998,0.8698000000000001,0.535113888888889,0.3797416666666666,0.8119977380952381,0.464886111111111
CK1_1210_2,CK1,1210,2,0.0361490577460188,0.219801370269111,0.1773360900197978,0.157743750424739,0.0884919203878829,0.1901739995755412,0.3210457527166362,0.3952225146847353,0.3971107683360685,0.4314111153193909,0.3762410628754964,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.083986384906467,0.1441228298927721,0.0947393789482141,0.3310006395233247,1.8533138888888887,0.3409999999999999,0.695811111111111,22664.166666666668,4142.611111111111,18521.555555555555,0.8164166666666666,17.890716666666663,1.9547944444444445,12.732677777777775,1.5123166666666663,0.8649166666666668,0.5335111111111112,0.3811611111111111,0.8164083333333333,0.4664888888888888
CK1_1210_3,CK1,1210,3,0.0442218660250014,0.2351675970592533,0.1764130145410073,0.1603141754509174,0.0960534968347287,0.1943891673783302,0.3441530408985119,0.3196845305174782,0.3550860115583117,0.3866817481200961,0.3710514278278982,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0764895823489366,0.1296171354209511,0.0927044533834083,0.3350316172779591,1.8595402777777776,0.3555455555555556,0.6946166666666667,20805.13888888889,3887.1666666666665,16917.972222222223,0.8123611111111112,16.537733333333335,1.937913055555556,10.6069577027027,1.5154024999999998,0.87595,0.535113888888889,0.3797416666666666,0.8123777777777779,0.464886111111111
D1_1210_1,D1,1210,1,0.0354942661355771,0.1769579163598439,0.1421399558770717,0.1623560275627607,0.1207019321009918,0.2101860695293782,0.2821192861664544,0.3097643836095518,0.3110480237592803,0.3446771411294676,0.3082666389012066,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0755294094882697,0.1095317938090471,0.0968785163075133,0.242186185788762,2.038382547976548,0.6352137037037039,0.5924597222222222,15073.659935442944,3542.985555555555,11530.674379887389,0.7649551886715399,21.468324703703704,1.6115987437437438,11.504063296296296,1.5372709897039898,0.8578514065494066,0.5851412486093093,0.3212942052052051,0.7649551886715399,0.4148147383097382
D1_1210_2,D1,1210,2,0.0410952769554514,0.1764034182450095,0.1484595809135256,0.1411452865600041,0.1232321808428856,0.1889753285266216,0.2476979010707932,0.2460431082358442,0.2068287336089643,0.235486898260151,0.2460216588748319,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0797568783221561,0.1186167702948843,0.0972693139943003,0.2792046791581696,1.640865325754326,0.3750162037037036,0.6899782205777205,14184.271046554051,3022.457777777778,11161.813268776275,0.7869148320799991,16.44247192592593,1.7445164104104105,11.836654962962966,1.3736609897039895,0.859606962104962,0.5462065263870871,0.3691492052052051,0.7869148320799991,0.4537494605319604
D1_1210_3,D1,1210,3,0.0440079595716931,0.1982465324858477,0.1490572484049526,0.1377627067415453,0.1212087656605365,0.205633347383304,0.3198296704178694,0.3098351878770789,0.3354421528664291,0.3069058435790397,0.3293071719281767,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0793614800530379,0.1157787205243496,0.095461033695749,0.2675587185833521,1.8521931035321024,0.4291300925925925,0.6928089110539111,15582.382157665164,3237.457777777778,12344.924379887389,0.7922360172520071,18.006674703703702,1.655319188188188,11.742954962962964,1.5308748785928783,0.8614486287716286,0.554334304164865,0.3627047607607607,0.7922360172520071,0.4456216827541827
RD2_1210_1,RD2,1210,1,0.0485060935484165,0.1810169462902732,0.1825153060327212,0.1867094986050513,0.1230802089378144,0.2008399360279819,0.2616836294833002,0.3114347273446723,0.3027136073476683,0.316316421004699,0.2923753463008522,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0695184275183238,0.1037011511916281,0.1022481402447575,0.2711874348252289,2.837744292929293,0.4129251851851853,0.7961746296296296,17043.94814814815,2770.0185185185182,14273.92962962963,0.8083166666666667,23.9768443313688,1.3634263041613035,13.043070002868578,2.075904281481482,0.8600488888888889,0.5573274074074074,0.3594918518518519,0.8082855555555556,0.4426725925925926
RD2_1210_2,RD2,1210,2,0.0497140994275756,0.2059945788637761,0.1968903443018779,0.2008604445019662,0.1540236815886202,0.2149908819248968,0.2589592096534613,0.3135081037123969,0.3355815826661765,0.3296337878308457,0.2889654330932596,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0720255413082116,0.1153910933456197,0.1018120727349254,0.2866095416718545,2.4894581818181813,0.3395422222222222,0.7586135185185185,21220.19814814815,3485.2407407407413,17734.957407407408,0.8083166666666667,20.979274886924355,1.6116207486057486,12.677572780646356,1.8431626148148148,0.8651933333333333,0.533057962962963,0.3830390740740741,0.8082855555555556,0.466942037037037
RD2_1210_3,RD2,1210,3,0.0483548050269662,0.1824350432488639,0.184227528919064,0.1703455251325178,0.1289480337505561,0.2117821034025014,0.3484580044937045,0.3393679556592027,0.3064965555032887,0.3610208862824267,0.3291487519534953,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0753635864505917,0.118509439852054,0.1036700337584367,0.3036783720488714,3.3628720707070703,0.8938057407407409,0.7405857407407407,16508.003703703704,2700.7407407407413,13807.262962962965,0.8083166666666667,25.695191553591023,1.2713818597168594,13.574150558424131,2.120159837037037,0.8571433333333333,0.5877496296296296,0.3276112962962964,0.8082855555555556,0.4122503703703703
CK1_1214_1,CK1,1214,1,0.0422965572026242,0.1740842385693378,0.1555264440445184,0.1375558612416792,0.0896382786637983,0.1747222194113569,0.2959351740919985,0.3524215544762841,0.3442888597630157,0.3463382304740016,0.3002897903158726,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0665902351011924,0.1136481439528125,0.0782690852843785,0.3197449676623542,1.450510810810811,0.2609405405405405,0.613645945945946,23281.75675675676,4155.027027027027,19126.72972972973,0.8224594594594595,12.630670893393392,3.167729729729729,10.6069577027027,1.1895702702702704,0.8816022222222223,0.4769810810810811,0.4312081081081081,0.8224567567567567,0.5230189189189188
CK1_1214_2,CK1,1214,2,0.0447047965649852,0.1718983155051779,0.1571722981192948,0.1522162566367063,0.0890428600172812,0.1811041314175067,0.3059549580096317,0.331023655837578,0.3138368716568134,0.3541990746217363,0.3317183459849616,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0605648228502965,0.1105216267136141,0.0779066209424852,0.3173403355696549,1.3408054054054055,0.2485432432432432,0.6055177777777778,21241.027027027027,3788.675675675676,17452.35135135135,0.8185675675675675,12.642686486486486,3.924632432432432,11.778081081081082,1.0922621621621622,0.8631648648648649,0.4666594594594594,0.4388837837837838,0.8185864864864865,0.5333405405405406
CK1_1214_3,CK1,1214,3,0.0396930453004376,0.1913392618898419,0.1568731735637512,0.1339189669663863,0.0772938868054447,0.15504102295345,0.2772661177959182,0.3483332956639448,0.3297657874782246,0.3530256012645431,0.3311577555310692,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0643542022406366,0.1271286553856909,0.0850596923263329,0.3168093151630511,1.4263833333333331,0.2463333333333333,0.6424055555555557,24247.88888888889,4188.916666666667,20058.972222222223,0.8275833333333331,12.630670893393392,3.524269444444444,10.64367222222222,1.1800527777777776,0.8812222222222222,0.4533083333333333,0.4525277777777778,0.8274388888888888,0.5466916666666666
D1_1214_1,D1,1214,1,0.0315791180648374,0.1284617496727922,0.079806502050718,0.0788794338478806,0.0708308358985204,0.12435276659163,0.1674143361857488,0.2255167386584111,0.2672158448780563,0.2511169079484715,0.2410460227729019,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0564917750389978,0.0537801588370644,0.0649544853112559,0.1248860510907591,1.850183359359359,0.3555829689689689,0.6690392366652366,19980.04182627277,3053.8375597793297,16926.204266493438,0.8193305555555553,18.37257837037037,2.451399021593021,12.750230555555556,1.447076914342914,0.865048919047619,0.4933455729825824,0.4099437017017018,0.8193272222222223,0.5064397666237667
D1_1214_2,D1,1214,2,0.0604178463359921,0.1695879015721108,0.1748044228703444,0.1577757884115503,0.1261941724079788,0.2140912415912836,0.3241209740744292,0.3907672855153387,0.4465987888713875,0.4274044333025824,0.4041156963092959,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0598534371031871,0.0591617176073928,0.0803355627535085,0.1643437640584502,1.6653944704704702,0.26406908008008,0.6818059033319033,19997.016826272768,3064.015337557108,16933.00148871566,0.8193305555555553,18.38002337037037,3.3827101327041333,14.050083333333331,1.353793581009581,0.8645072523809523,0.4500400174270269,0.4516881461461461,0.8193272222222223,0.5497453221793223
D1_1214_3,D1,1214,3,0.0449220382618922,0.1492299683758076,0.1190616483329751,0.1033887254282914,0.0936076606836318,0.1480585494071452,0.2738664205820285,0.2957520872432833,0.3016792115534604,0.3339246656809513,0.3290516261873612,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0592543776990082,0.0576656464044583,0.0749531589535836,0.1420487062391579,1.822522248248248,0.3182829689689688,0.6271809033319033,15366.958492939437,2342.504226445996,13024.454266493442,0.8193305555555553,18.37257837037037,1.836529577148578,12.372104999999998,1.4567296921206925,0.8784709904761905,0.535403906315916,0.3736825905905905,0.8193272222222223,0.4643814332904332
RD2_1214_1,RD2,1214,1,0.0494455385766493,0.1897192493046145,0.0981918337503289,0.1126527052968009,0.0747927268065406,0.1127527052968009,0.139959170431216,0.1492079011854314,0.1333376590541351,0.1127527052968009,0.1111481181766965,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0757169216185448,0.041314570619818,0.0642955287028645,0.1696799642636789,2.7913138888888884,0.9103378354068352,0.695595300925926,12934.765996568569,3258.2777777777783,9676.48821879079,0.7480992096306839,29.168489130380387,0.8344742592592593,13.870675833333337,1.9821971269841263,0.8353323612183613,0.6352387958364364,0.2754785914485915,0.7480992096306839,0.3648615212355212
RD2_1214_2,RD2,1214,2,0.0451657052980864,0.1262409364897875,0.0784353624998768,0.0846817793990353,0.0600369638536461,0.0847817793990353,0.1042699020065281,0.1437884081134532,0.0932925241106929,0.223885244009461,0.2079880311191183,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0750840360677686,0.0704119802107209,0.0751262467784241,0.1775204049901136,2.082130555555556,0.499229502073502,0.7345564120370371,17675.65488545746,3617.611111111112,14058.04377434635,0.7953336872351202,22.913292116491498,1.3721881481481482,12.746726111111114,1.6841221269841269,0.833260138996139,0.5671471291697698,0.3465452581152582,0.7953336872351202,0.4329531879021878
RD2_1214_3,RD2,1214,3,0.0583377541282227,0.1439961869196737,0.111385827563663,0.1025088605986416,0.0809023880851363,0.1297414804271326,0.2047827552451826,0.2496604695556575,0.1956207370093568,0.1528161668132696,0.1694599959081834,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0712426922286354,0.083788773824846,0.0836262719512784,0.1790330217572827,1.985086111111112,0.4822878354068353,0.6931647453703705,17642.349329901906,3664.2777777777774,13978.071552124127,0.7923021639999375,18.147856005380383,1.4823853703703702,10.727928888888888,1.6040165714285717,0.842062916773917,0.5674360180586586,0.3455758136708137,0.7923021639999375,0.4326642990132989
CK1_1218_1,CK1,1218,1,0.0318588725294825,0.1422113761031305,0.087421116203297,0.0850911290927556,0.0719007879345578,0.1327876019268807,0.2395446240172066,0.3036382295659782,0.2420522562884322,0.2794719059655776,0.2738468579450479,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0576957950442678,0.0876505604618919,0.0681681189286805,0.2753193179397483,1.3820756756756758,0.2347027027027027,0.6494216216216215,16853.561486486487,3029.068243243243,13824.493243243243,0.8306216216216217,21.43486114864865,4.297354054054054,17.878945555555557,1.1473729729729731,0.8075324324324324,0.4284297297297297,0.4749135135135134,0.8306000000000001,0.5715702702702703
CK1_1218_2,CK1,1218,2,0.0417727962734105,0.1710533429536904,0.1221744545981399,0.1199112977320955,0.0511887068066007,0.1306696202444087,0.1822496299191627,0.2500657100361215,0.2796161298321263,0.3002919669130106,0.2350284962129998,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0568700403786585,0.081984543987263,0.060597742849175,0.2361817167049953,1.5103055555555556,0.260725,0.6696,20003.0,3473.75,16529.25,0.8284166666666666,21.424325,3.4144444444444444,17.765930555555556,1.2495861111111113,0.8249,0.4594166666666668,0.4482388888888888,0.8284166666666665,0.5405833333333334
CK1_1218_3,CK1,1218,3,0.0332971363228465,0.1516962628990064,0.1296311419090192,0.1013224035344271,0.0611108532687715,0.1130979372817032,0.2495754686279217,0.2685124573828025,0.2708264318239125,0.2732360661136781,0.2811873658364261,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0541400716206516,0.0775867216519611,0.0626658441960228,0.2079497210131185,1.5684485714285714,0.2742685714285715,0.6779999999999999,26257.58924888889,4589.6759259166665,21667.91332305556,0.8253374485555556,17.544802857142855,2.8494142857142863,13.754045293333332,1.2941857142857145,0.85152,0.4743508487777777,0.4335,0.8253285714285715,0.5250628571428572
D1_1218_1,D1,1218,1,0.0443735183976669,0.1791093212875767,0.1824420016222107,0.1814915198877421,0.0956766436203742,0.181591519887742,0.2763518321762236,0.2864670675531115,0.2363607679726825,0.2984272867144209,0.3124856470315791,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0661535193248782,0.105778913642289,0.088730697565519,0.2960016890777299,1.663427537251537,0.4029750107250107,0.6571780809380809,13559.144941703704,2805.2481588027026,10753.896782901002,0.7931102461944608,17.02184892363792,1.969995916459316,11.857975396526523,1.3415582521092522,0.8501529021879023,0.539129199937938,0.3645928617188617,0.7931102461944608,0.4611391255541255
