Sample_ID,Treatment,Variety,Sample,R460,R520,R580,R660,R710,R730,R760,R780,R810,R850,R900,D_conv,D_stress,D_recovery,Category,Rank
CK1_1252_3,CK1,1252,3,0.0512554610836353,0.1809226680612363,0.1514230102714811,0.1399536834325738,0.0781805850360863,0.1643048540735295,0.3187214914104307,0.3971614419558585,0.3836517130548603,0.4111418285794668,0.393568380212166,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
D1_1252_1,D1,1252,1,0.047444682298189,0.1951157602759423,0.1602967548195854,0.1366387838987533,0.1031520104804502,0.1896082403656987,0.3824423245070093,0.4794943807776287,0.545969635209066,0.5418306849813195,0.4887421295860309,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
D1_1252_2,D1,1252,2,0.0413534992330355,0.19839550503121,0.1486042979466873,0.1156336443815409,0.0757523044664842,0.1842131763766521,0.3679501387630129,0.451518753513959,0.5382037166204395,0.5209898483958948,0.5147538969425016,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
D1_1252_3,D1,1252,3,0.0389258384391894,0.191616769715399,0.1771141684527782,0.1386031892879137,0.0925287087290151,0.2075919410892278,0.3756376579559552,0.4647760456105561,0.5403218505049148,0.5267933157668861,0.496047797092184,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
RD2_1252_1,RD2,1252,1,0.0479344357717601,0.1908790885651826,0.1824241685317866,0.1655140024329346,0.1287086373224641,0.2233255307439906,0.3189440366346096,0.4129954704741501,0.3780336404440854,0.3806248135185277,0.3365303865788247,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
RD2_1252_2,RD2,1252,2,0.0454461512492573,0.2043636990393415,0.1915220176773016,0.1503647216557087,0.1239992958151162,0.2033356222257853,0.3083467528649051,0.3595045352241159,0.4026816114181676,0.4061776059192829,0.3802755819052221,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
RD2_1252_3,RD2,1252,3,0.0443153980011717,0.1845765061993552,0.1575527139930733,0.1652976112135369,0.1173240937048704,0.2006085797450751,0.2911458941846136,0.342317779388093,0.3842317695782398,0.4128850513764707,0.3833646782177875,0.5746672551712988,0.6470500822891091,0.5022844280534884,Tolerant,1
CK1_1257_1,CK1,1257,1,0.0316632424867225,0.1552354113738639,0.1007679954017414,0.1040587629264838,0.0563257960157083,0.1372161430686883,0.2099709052795787,0.2358728358674329,0.2449089626109475,0.2615984638253695,0.260054890255302,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
CK1_1257_2,CK1,1257,2,0.0330015152540073,0.1429320030188122,0.1245370134470982,0.1183961692506178,0.0858688159299341,0.1201031732216769,0.2325148370236747,0.1937637573085972,0.2374365000944751,0.249566798864694,0.2041523283425517,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
CK1_1257_3,CK1,1257,3,0.045439235269625,0.1879061484022547,0.1538402818197615,0.1266702261474257,0.0819211826744643,0.1649034175730572,0.2627376767831451,0.2878591427846706,0.2989766386419434,0.3019204864668162,0.3299679393928001,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
D1_1257_1,D1,1257,1,0.0619245376989788,0.2223048355506805,0.2500722787231364,0.1797778690388171,0.133886659327803,0.2800053033014065,0.4525233410997837,0.5498493522385941,0.59639723090907,0.5596278597477349,0.519671142155496,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
D1_1257_2,D1,1257,2,0.0360936569046536,0.1535982604457336,0.1340187862237957,0.1295953532961764,0.1009501202033618,0.1629693850889532,0.3274410027941356,0.387111487651921,0.4315319535795963,0.4255786091671952,0.4083835813020093,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
D1_1257_3,D1,1257,3,0.0380363253667815,0.1745975189388085,0.1747927042268004,0.161844297083352,0.1455208798844084,0.2075044168545066,0.3595554091949411,0.4149697885880841,0.4606344903212861,0.4347241471813503,0.4205888587829274,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
RD2_1257_1,RD2,1257,1,0.0456906475182169,0.2000274395820843,0.1682393550654475,0.1653096099248562,0.1372865976346299,0.220693823203552,0.2795423381372977,0.3320309613775841,0.2827457218599132,0.3097397404784588,0.2831409119862714,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
RD2_1257_2,RD2,1257,2,0.0451547620499336,0.1604703442339771,0.1780025613434707,0.1792255899803842,0.138499023903424,0.1908560443452829,0.2513745069093238,0.2432632741126659,0.2751576473877728,0.2449488189749699,0.209190204089548,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
RD2_1257_3,RD2,1257,3,0.0486835754540386,0.1474693815097314,0.1520987745698254,0.155524947075388,0.1477281120054294,0.169779324486713,0.198234730003914,0.1965627964913757,0.2491442628975343,0.2793947445535248,0.2781805138578804,0.5317110600542118,0.6884466500654246,0.3749754700429988,Tolerant,2
CK1_1274_1,CK1,1274,1,0.0403430288616433,0.1811714159242868,0.1491288434698907,0.1303724670440898,0.0661866702276247,0.1562722242393303,0.2910785005525735,0.3477835067550996,0.3413290514772481,0.3529475387756504,0.3543526686786692,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
CK1_1274_2,CK1,1274,2,0.0369477382952287,0.1582255988041604,0.1030699164221086,0.1012700721214588,0.0522163406361808,0.1144693313963515,0.2279431822622858,0.2786272498380621,0.2669278922972936,0.275290630090293,0.2653497152917825,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
CK1_1274_3,CK1,1274,3,0.0484936319111749,0.1827093012769446,0.1643416201212759,0.131854486518064,0.0917850909002075,0.1873096335162773,0.3091174306123093,0.3664453474147869,0.3503226160673962,0.3956277604056322,0.3322033337284079,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
D1_1274_1,D1,1274,1,0.0387113573513204,0.1361559558704936,0.1417174141776871,0.1428671932734701,0.1053211799354069,0.2073707068074181,0.2148078252439521,0.3170403149148953,0.3493009699905635,0.2909184431793378,0.3254808268939292,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
D1_1274_2,D1,1274,2,0.0364562249058153,0.1392815630066947,0.1891850917173548,0.1307417300151944,0.0814148634930219,0.1583072876422076,0.2620740363355419,0.3161659500266596,0.2972550560776887,0.3226151753198605,0.3250299526722172,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
D1_1274_3,D1,1274,3,0.046096420405586,0.1623708728284466,0.1868298480009685,0.1607423643988313,0.1089280986434102,0.2138169475429368,0.3291326130637554,0.3545083868985731,0.4076978706822881,0.3964910014617605,0.3275961530561181,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
RD2_1274_1,RD2,1274,1,0.043039511237526,0.172415885466627,0.129344293115716,0.1534978127306923,0.0848716019540673,0.1696126776756893,0.221863458871244,0.2347184252659024,0.2018438535521682,0.2461678729109731,0.2785326720136751,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
RD2_1274_2,RD2,1274,2,0.0570850247000474,0.1848346466420906,0.2195638410016036,0.1867101950996464,0.130359687960578,0.2039782444993504,0.2770259034928785,0.2923256450166414,0.2915768284969394,0.255123473316145,0.2574666377575373,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
RD2_1274_3,RD2,1274,3,0.039006462065385,0.2044841027368449,0.1640421057266303,0.1516946360694346,0.0923997153725773,0.1616798674200488,0.2621362916162313,0.2700098606742807,0.2857409835957527,0.3437788882325539,0.2783760589232832,0.4106885222095553,0.5521848137280557,0.2691922306910548,Intermediate,6
