Sample_ID,Treatment,Variety,Sample,D_conv,D_stress,D_recovery,Category,Rank,R460,R520,R590,R660,R680,R710,R730,R780,R820,R850,R910,VI_NDVI,VI_NDRE,VI_EVI,VI_SIPI,VI_PRI,VI_MTCI,VI_GNDVI,VI_NDWI,BF(F440),GF(F520),RF(F690),FrF(f740),SR_F690_F740,SR_F440_F690,SR_F440_F520,SR_F520_F690,SR_F440_F740,SR_F520_F740,OJIP_FvFm,OJIP_PIabs,OJIP_TRo_RC,OJIP_ETo_RC,OJIP_Vi,OJIP_Vj,OJIP_ABS_RC_log,OJIP_DIo_RC_log,Trt_CK1,Trt_D1,Trt_RD2
RD2_1110_1,RD2,1110,1,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0438120723464881,0.1628986176739438,0.1289744097098394,0.1376160909632972,0.0899215250859531,0.137715575227458,0.1908354349243977,0.1779174944626129,0.164057705037406,0.1959804490701958,0.2117779199552127,0.2918985931071787,0.08729112725562618,0.13479341590406885,1.6219561456991602,0.11622933529756264,1.1114324803959184,0.0035450831898591823,-0.03874223580689405,0.0681057703571865,0.098111182844667,0.0929574681359554,0.3073305626234664,0.3009074409594869,0.7288766118211376,0.6905892117261164,1.0499983504854251,0.2204613946970089,0.3175902437028404,0.7548471391987914,1.1870003497666564,1.5832826683837034,0.5901810013981215,0.8647363840183749,0.7017022517391527,1.6149541244155488,1.8834292177766128,False,False,True
RD2_1110_2,RD2,1110,2,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0336349688506922,0.1723756032940239,0.1472429924145828,0.1461643853696248,0.0706244584157376,0.1462638696337857,0.2100987771882586,0.1856706631999422,0.1417468509464589,0.1462638696337857,0.0997112004522157,0.33489642619014504,-0.015683508857679142,0.1353957803014087,1.5200821885887459,0.07863313091568135,0.8439371291568357,-0.09750577182271902,0.18925767219130618,0.0688596007189864,0.1009038375895303,0.0937735764494338,0.2888341308453158,0.322987979996902,0.7305305993489506,0.678908440435204,1.0704874873107426,0.2371758034803301,0.3475470160248392,0.7220064331039115,0.586930961026058,2.138736608208,0.8194850063007859,0.8158359993508271,0.6346874977318989,1.6149541244155488,1.8834292177766128,False,False,True
RD2_1110_3,RD2,1110,3,0.22321650706773,0.3435036429518976,0.1029293711835625,Sensitive,11,0.0416674688949566,0.1298592017485513,0.1350327056040728,0.1258116819452472,0.0975206627557641,0.1305224296505771,0.1590719921226185,0.1986484706649496,0.1355334234390872,0.2267985082795968,0.215073441637675,0.16310703366746157,0.018834367785253495,0.06748699240574482,2.469327479950998,-0.019530622536665546,0.8650919377449651,0.021380479907925416,0.026534987441762237,0.0713749163049185,0.1150618686336778,0.0939138346764043,0.3075517050222108,0.3037846508966003,0.7560846647441304,0.6171185212195188,1.21886677945894,0.2308776348785537,0.3721925498498937,0.7398695272085607,0.6905434736344617,1.637739270259504,0.6042453128986818,0.8588629436003901,0.6359476317446027,1.0587843509119117,0.5693601242949332,False,False,True
CK1_1210_1,CK1,1210,1,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0282974604421219,0.1790285201565069,0.1660885168981053,0.1554535971396985,0.0916547660486837,0.1857950749798105,0.2705194257629304,0.2862566577145112,0.3233747793308579,0.2902305650383694,0.3311624044161373,0.5583217288067236,0.2702039470449552,0.34875061762861126,1.2734218106979358,0.037494536255983,0.8999795278460836,0.28731152705732027,-0.06587110152485333,0.078782729218735,0.1181083488799297,0.0951851280268215,0.3086610721505206,0.3078366426240781,0.8262186593089157,0.6658608779674462,1.2386385015151171,0.2547899168935657,0.3819722506947283,0.810642446933281,1.93449389955397,1.5127288003013268,0.6758720844070703,0.868265368773045,0.5341697609469871,1.0488071368567202,0.3036672751448784,True,False,False
CK1_1210_2,CK1,1210,2,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0360852781727352,0.2194135638233275,0.1770232071715447,0.1574654353117718,0.0883357897091516,0.1898384661675123,0.3204793157915957,0.3945252040240881,0.3964101261359666,0.4306499553179829,0.3755772421305533,0.6355377659855277,0.35236188654508516,0.4651483808051348,1.1696035838052639,0.10692841772826138,1.2870680279812725,0.2874143447198963,0.06830917309874679,0.0838382035671746,0.1438685468446339,0.0945722255688668,0.3304166386983597,0.2857161414445876,0.8849351178933551,0.5817135534417355,1.5185717733216018,0.2532871346187778,0.4346473378672464,0.8149762222991416,1.951345503772195,1.509648411456605,0.6945834570996448,0.8633906513466156,0.5325698110294388,1.0466311997008864,0.2928979166140574,True,False,False
CK1_1210_3,CK1,1210,3,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0441438431961715,0.2347526792183529,0.1761017603205475,0.1600313252097464,0.0958840248920973,0.1940461969409416,0.343545834640275,0.319120495264194,0.3544595157183573,0.3859995063569796,0.3703967634131466,0.5741738639700548,0.29245514691121455,0.40435657513396916,1.2000970066056673,0.1427535235194951,1.5229862438755346,0.20316422085062688,0.020627736501893104,0.0763546279897627,0.1293884454881327,0.0925408903240383,0.3344405043992605,0.2762153943806451,0.8236349508648821,0.5890781931176137,1.3957090584789422,0.2279027531411305,0.3861977162058879,0.8109278221611514,1.93449389955397,1.5127288003013268,0.6933911200727024,0.8744045180233947,0.5341697609469871,1.0488071368567202,0.3036672751448784,True,False,False
D1_1210_1,D1,1210,1,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.035431641843568,0.1766457007421125,0.1418891713117843,0.1620695747807623,0.1204889717030198,0.2098152278349993,0.2957026055913657,0.3246787435110112,0.3260241876388277,0.3612724606839927,0.32310888623969,0.46031166525699524,0.21687273546509866,0.2881516789695267,1.4138333641375433,0.1091137344122477,0.961502042909621,0.29717015152399806,0.0557636098877465,0.0753961492096376,0.1093385414393945,0.0967075887421573,0.241758884704089,0.3993109201801291,0.7782545811549026,0.6883494419186178,1.1286149447155958,0.3113148214170549,0.4514648143045393,0.7636055403388696,1.6087553202469966,1.534558706345641,0.5914144161858514,0.8563378568177694,0.5841088549184662,1.1093645509306282,0.4909058410877726,False,True,False
D1_1210_2,D1,1210,2,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0410227705225976,0.1760921809557701,0.1481976463207335,0.1408962569390653,0.1230147562017183,0.1886419099933024,0.2596239191635071,0.2578894523014308,0.2167870062000939,0.246824987913341,0.2578669702087465,0.2759616352062672,0.06942054471853656,0.14232026888799773,1.8743736625765197,0.08601729776510222,1.081595118319869,0.10358101567792964,-0.0218786571050026,0.0796161593108458,0.1184074888511787,0.0970976969252267,0.2787120645118738,0.3477652924127549,0.8185126013498963,0.6712049151717553,1.2173159639676858,0.2851533846867513,0.4240884829214913,0.7855264392606567,1.741438473690071,1.3712373715733277,0.688760857823964,0.8580903149596939,0.5452428271553553,0.9693932668113068,0.3179036310760718,False,True,False
D1_1210_3,D1,1210,3,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.043930314148615,0.1978967563081191,0.1487942593177989,0.1375196451737418,0.1209949110310086,0.2052705382821339,0.3352286480414226,0.3247529568222643,0.351592831442428,0.3216825721159407,0.3451624669205774,0.4879473157820654,0.2627615697413688,0.3297864922566609,1.3341946741969721,0.14163187038945976,1.5420604271747311,0.27970698364548924,-0.035210421357503525,0.0792214586624805,0.1155744463924416,0.0952926070651823,0.2670866514822,0.3561558656511518,0.8298826810527209,0.6842488691814013,1.2106976197191393,0.2960899912076378,0.431959186234632,0.7908382360020721,1.652398626545544,1.5281738802102045,0.6915865539727245,0.8599287322826306,0.5533562646921772,1.0462390144260147,0.356435943195421,False,True,False
RD2_1210_1,RD2,1210,1,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0484205118447409,0.1806975691249649,0.1821932852370957,0.1863800777877042,0.1228630524282074,0.2004855841799154,0.2612219280928794,0.3108852476277933,0.3021795147348148,0.3157583282738729,0.2918594939940861,0.4218788332271478,0.20230951139130166,0.2674442718879462,1.4151461590636314,-0.004121669350858016,0.7824576516937373,0.2515794384749193,0.039332016612981135,0.069395772712945,0.1035181861135758,0.102067738785896,0.2707089654002569,0.376373406880145,0.6786996074349938,0.6691899930579407,1.012421211422878,0.255895973690959,0.3817219117918115,0.8068905135303883,1.3610207435933364,2.072241660724376,0.7947698992907712,0.8585314620303043,0.5563440870544006,1.3425119234611382,0.3450522859398684,False,False,True
RD2_1210_2,RD2,1210,2,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0496263863792869,0.2056311324240108,0.1965429609141432,0.2005060564697831,0.1537519299773803,0.2146115628619943,0.2585023150919048,0.3129549658348842,0.3349894994563001,0.3290521986100309,0.2884555970652813,0.37082505915024494,0.2190278455549827,0.24032947493494913,1.574525159973548,0.02259760551564451,0.7211800359217513,0.2392775255031854,0.06574265430989867,0.0718984630777794,0.1151875031235449,0.1016324406515728,0.2861038622598139,0.3546024323658903,0.706187990046653,0.6230850313561068,1.1313737154758252,0.2508585814460136,0.4018969585291611,0.8068905135303883,1.6087772862847334,1.839910631709445,0.7572750591086441,0.863666829876577,0.5321174623930159,1.2475414857845328,0.2918121617398157,False,False,True
RD2_1210_3,RD2,1210,3,0.3561671112879607,0.3130108635819076,0.3993233589940138,Intermediate,7,0.0482694902491233,0.1821131640648438,0.1839024871637823,0.1700449760841843,0.1287205243469598,0.211408445746498,0.3478432027749433,0.3387691919638905,0.3059557884476098,0.3603839192490029,0.328568018505506,0.40774079213378334,0.18274812298996096,0.25817110412103933,1.453922273911298,-0.00488865187303379,1.649996211287121,0.2537400171538386,0.04618014552247875,0.0752306187417593,0.1183003477767655,0.1034871235824132,0.3031425772538644,0.3407787089021969,0.7256737163266301,0.6348069721044651,1.1411238462438125,0.2477312368655586,0.3895580279216311,0.8068905135303883,1.2691386977217964,2.116419134010993,0.7392790886322349,0.8556310328903467,0.586712633842942,1.4705314550632895,0.6374617307070901,False,False,True
CK1_1214_1,CK1,1214,1,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0427137713017176,0.1758014090334287,0.1570605600465938,0.1389127150500883,0.0905224724646754,0.176445682931428,0.2988542846583121,0.3558978478456845,0.3476849320666271,0.3497545178119194,0.3032518549050405,0.5868510137956416,0.32671102247258443,0.40937272863573276,1.185908554603803,0.05630216344219683,1.4246278864806763,0.3283438545349662,0.07121318389803083,0.0672470825323692,0.1147691715524294,0.0790411331309055,0.3228989385159121,0.2472005538790893,0.8591780803636538,0.5917129847815147,1.4663410334846705,0.2103147486666612,0.3589397273571166,0.8305722162679026,3.198976280105674,1.2013042155708682,0.6196989620170583,0.8902983644434723,0.4816860321501372,0.9051375838795912,0.2341449543121727,True,False,False
CK1_1214_2,CK1,1214,2,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0451457655860491,0.173593923979778,0.1587226488593835,0.1537177208829765,0.0899211805965389,0.1828905462471934,0.3089729039279641,0.3342888799003142,0.3169325649314067,0.3576929014859446,0.3349904224854175,0.5579680335504618,0.26817891307214187,0.3738988216378774,1.1972386325103457,0.044750326453300494,1.3561710010428916,0.29221386447405856,0.03277468680834841,0.0611622354926823,0.1116118142836985,0.0786750934333838,0.3204705870834236,0.2479202439468111,0.7850710847711958,0.5533960841512724,1.4326357989885448,0.1927338841550574,0.3517101412531569,0.8266419346753627,3.963345086437018,1.1030362583085058,0.611490617433034,0.8716791406187648,0.4712625978432556,0.8588843610402118,0.2241670565307316,True,False,False
CK1_1214_3,CK1,1214,3,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0400845783052626,0.1932266362543358,0.1584205737331502,0.1352399463758155,0.0780563152743737,0.1565703507520265,0.2800010764118453,0.3517692623654067,0.3330186039019226,0.3565078529637283,0.3344243023559049,0.620233141779696,0.36040080453737594,0.4247326649114458,1.148930797466211,0.09898006164310036,1.5720848496566007,0.2656403459460807,0.03196196679774912,0.0649889933982734,0.1283826550238084,0.0858987228586074,0.3199343286807465,0.2711369859414789,0.7640398353727654,0.5112064872391288,1.509324232920263,0.2051359927479158,0.4052363640797952,0.8357466321377102,3.559032909806002,1.1916928423391735,0.6487422569998315,0.8899146161157562,0.4577797759379219,0.8951452939195258,0.2223780228680992,True,False,False
D1_1214_1,D1,1214,1,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0318906151266543,0.1297288989800266,0.0805937150074459,0.0796575021850313,0.0715295127020689,0.1255793848063174,0.1481155027054512,0.1995201001055477,0.2364123055212062,0.2221691875739884,0.2132592324622985,0.5354348875721323,0.3061753174903246,0.28898216432142065,1.2404065148198644,0.23361816896925477,0.41695043895140704,0.29137230453618723,0.020462502449765184,0.0570490110550682,0.0543106474158586,0.0655951976732903,0.1261179296345745,0.5252403855182828,0.8782920947470443,1.0607817489314082,0.8361339031784129,0.4568085107273341,0.4348816132628057,0.8274124487923568,2.475579671318553,1.4613509104094096,0.6756386532807847,0.873581779150234,0.4982119437320418,1.0577147392514246,0.3072325438607998,False,True,False
D1_1214_2,D1,1214,2,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0610138091990564,0.1712607200767613,0.1765286972470041,0.1593320919921359,0.1274389542870291,0.2162030419455396,0.2867576463651817,0.3457212461824755,0.395116724340374,0.3781350148347651,0.3575309072910211,0.5122473661686235,0.29266791663195896,0.39314728509965136,1.2481533863448389,-0.015147031243158025,0.7948552875468828,0.39524173582510014,0.028007424190869386,0.0604438326221185,0.059745289991172,0.0811279943757515,0.1659648542841819,0.4936481453444923,0.7523919728095703,1.0216713605420806,0.7436966627110997,0.3677890240109278,0.3635385272882597,0.8274124487923568,3.4160772541402724,1.3671474283819247,0.6885312506066832,0.8730347694725685,0.4544792212971514,0.9900222782838513,0.2366474407249174,False,True,False
D1_1214_3,D1,1214,3,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0453651501594656,0.1507019758140347,0.1202360748497211,0.1044085539152613,0.0945310085493523,0.1495190019448793,0.2422962303159237,0.2616590076827262,0.2669028775734477,0.2954312088793151,0.2911199132594717,0.476911201860942,0.2818869070096551,0.2884691135309852,1.2852313354159544,0.11244600339331043,1.6872270225192718,0.27825563045263235,0.007350246989764227,0.0598388640838126,0.0582344615115135,0.0756924984354526,0.143449877561851,0.532862990351548,0.7983501274580593,1.0376865206771997,0.7769447245029667,0.4212559594942058,0.4099612239513956,0.8274124487923568,1.8546451421889647,1.4710989033831912,0.6333674284975029,0.887136246163917,0.5406851413193849,1.0478661117342123,0.2790558345679109,False,True,False
RD2_1214_1,RD2,1214,1,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0499332703731788,0.1915906438320727,0.0991603999922626,0.1137639138693022,0.0755304837824535,0.1138649002713327,0.1413397305302708,0.1506796909524445,0.1346529044305142,0.1138649002713327,0.1122444854712939,0.28128969254294767,0.08364794701177003,0.12181787863642303,1.432952729754551,0.31790167500019084,0.7167144507575468,-0.17452525790864207,0.007166508346023585,0.0764637948708494,0.041722098383319,0.0649297411035333,0.1713536908765885,0.3826600350078338,1.1892552451865492,1.850770649159157,0.6489113498271795,0.4506353779457595,0.2458870058099208,0.7554784754249043,0.8427055302968924,2.001749559693923,0.702456667098572,0.8435720965911432,0.641504804217319,1.3458585360061397,0.6536648876790747,False,False,True
RD2_1214_2,RD2,1214,2,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0456112207322526,0.1274861796506903,0.0792090505082338,0.0855170821905213,0.0606291696841705,0.0856180685925519,0.1052984224371583,0.1452067398907596,0.094212763462859,0.2260936526024407,0.210039629281349,0.21688952789551744,0.04779322195238934,0.07523856226003882,1.4471811161987078,0.2335667306175238,0.7875638665297697,-0.15008378353337207,0.03680990189913865,0.0758246665241494,0.07110652541326,0.0758672936021119,0.1792714698695517,0.4273722424393966,1.0092966130313363,1.0768716657242543,0.9464937803738668,0.4271321174918398,0.4005540961737026,0.8031788748755438,1.385723439904255,1.7007343418414034,0.7418020914008026,0.8414794339268437,0.5727414799680268,1.1367242460148097,0.4089457588055577,False,False,True
RD2_1214_3,RD2,1214,3,0.4224687599365873,0.5934904367373185,0.2514470831358561,Intermediate,5,0.0589131989195125,0.1454165682313437,0.1124845396284802,0.1035200100810658,0.0817004108839601,0.1310212530245132,0.2068027365011085,0.2521231254968001,0.1975503439313664,0.1543235485857028,0.1711315527487678,0.4148598743234192,0.20247973812473719,0.23246163033447198,1.1966959441843008,0.1276924666053118,1.5365001931766582,0.15200817878107564,-0.051644617319399115,0.0719454315913871,0.0846152679912154,0.0844511631958673,0.1807990071192264,0.4717071874214808,0.8603209233967916,0.8586523972282767,1.0118263784296233,0.401855651237004,0.4726238048904019,0.8001174486336131,1.4970076497640714,1.6198386234592763,0.7000021364936633,0.8503690424833652,0.5730332184627815,1.1044161690332988,0.3974690764239065,False,False,True
CK1_1218_1,CK1,1218,1,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0311684318150648,0.1391293924571586,0.0855265388647317,0.0832470468859216,0.0703425648259782,0.1299098489035945,0.2343532487986297,0.2970578273263181,0.236806536038805,0.2734152326719455,0.2679120898497348,0.5419647029541836,0.2914968938516365,0.2920218311959104,1.2353310012100376,0.23859977022206438,1.7533685060904443,0.2598239119427372,0.010166017108789668,0.0564454204143308,0.0857510106417149,0.0666907896638086,0.2693526389119391,0.2422306946662577,0.8280325351295444,0.6439824235290948,1.257934234706356,0.2050180162300915,0.3114602028374012,0.8126205142279911,4.204222440546984,1.122507277728112,0.6353474534922949,0.7900317104891769,0.4191448647867338,0.8491616758268009,0.2062611337075189,True,False,False
CK1_1218_2,CK1,1218,2,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0408675024882789,0.1673463005213762,0.1195267081143851,0.1173125980450214,0.0500793528184782,0.1278377678029656,0.1782999432324383,0.2446463234169331,0.2735563309404567,0.2937840843764444,0.2299349938398807,0.6905202032308614,0.36303115465241753,0.4407738904945622,1.0412205785473403,0.16669254676276285,0.648960957338698,0.24089225792764332,0.12191476918125649,0.0556375613801733,0.0802077872276071,0.0592844776409927,0.2310632219100748,0.2510121377851668,0.9181457703274212,0.6786347597536632,1.3236101432833824,0.2355709922547085,0.3396020162467998,0.8104633447266155,3.3404471157762665,1.2225052680434991,0.6550885290762802,0.8070228907333088,0.4494602574668376,0.9004576129387111,0.2266658673774033,True,False,False
CK1_1218_3,CK1,1218,3,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0325755257708869,0.1484087242068082,0.1268217952145429,0.0991265595786158,0.0597864680084168,0.1106468957219718,0.2441667064471155,0.2626932956176186,0.2649571219511713,0.2673145350074651,0.2750935153533726,0.6317927752424196,0.41083220351354943,0.3718585617419972,1.1326258980737183,0.07843217764385285,2.6252199741049136,0.28194975184239296,-0.014341565064774643,0.0529667560962621,0.0759052738393578,0.0613077594051611,0.2034430658009358,0.2948201088079918,0.8452252848626147,0.6826781039363007,1.211270265198921,0.2547094355921245,0.365017435142736,0.8074508589692787,2.7876622060297365,1.2661383152971384,0.6633064855342263,0.8330659860798002,0.4640707882197124,0.9228589472031008,0.2371196873772232,True,False,False
D1_1218_1,D1,1218,1,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0434118621521309,0.1752276908992376,0.1784881458847466,0.1775582628480875,0.0936031537279366,0.177656095663063,0.2838809154872315,0.2942717359733742,0.2428003124457777,0.306557806010266,0.3209991801298315,0.44350660358772187,0.15493691028690723,0.252221573155551,1.3364091649407783,-0.009217724078043409,1.2637846740231262,0.1616461600797823,-0.023012052193681652,0.0647198501609225,0.103486488866807,0.0868077391757887,0.2895867847999172,0.2932677155219417,0.7293963855090128,0.6118407522939842,1.1662986045360737,0.2186468946873558,0.3496145213031877,0.7759220797115529,1.9273024599755253,1.312484202575262,0.6429358159840204,0.8317285158067558,0.5274452726544439,0.9583837967040064,0.331257009737507,False,True,False
D1_1218_2,D1,1218,2,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0369707920554125,0.1792973854263887,0.1970430201540898,0.191444616353329,0.1205977896020871,0.220107719722722,0.2852929269021352,0.2988707139435409,0.3121664562718728,0.3262834906073549,0.3229624357866101,0.4426628782211804,0.17295360305078117,0.2723509942961753,1.4365379735655086,-0.047153147694385125,0.6550623349889787,0.2703537057504633,0.005115249377367008,0.0665113694914946,0.1079877844106676,0.0896036488123349,0.2921144720489959,0.3000939026049022,0.7261974913271008,0.6025676454839766,1.1790534269938144,0.2227549514205899,0.3616646876214371,0.7754264627296457,2.577133944208057,1.205523997271626,0.6256679569005396,0.8135390304752919,0.5023661390173108,0.9037730694167522,0.3063551813591025,False,True,False
D1_1218_3,D1,1218,3,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0435411798662483,0.1930645100181367,0.2201574102411952,0.192952053711623,0.1034792720342789,0.222519726508168,0.3313437617991567,0.2902131169675813,0.3645074643683803,0.3442405686529629,0.3070975750027226,0.557768355446533,0.24187591318929597,0.39339338196217605,1.2296230596092597,-0.06556501215147394,0.9141769138226759,0.3074812978878254,0.05702566940387116,0.0666849470177217,0.1160120472364966,0.0839825991414438,0.3149206997974029,0.2608991433622469,0.7768247401645072,0.5623533273607328,1.351444853461368,0.2071625042561324,0.3604013694875764,0.7751812217129179,1.357967409939967,1.4523200068424147,0.6663254889672792,0.8266536746129468,0.5562340746332222,1.0359799509006435,0.3834874840564999,False,True,False
RD2_1218_1,RD2,1218,1,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0486584724173006,0.1771456402295623,0.198428559431768,0.1895432265266887,0.1372060103596026,0.1896410593416643,0.1950972606171543,0.2017137355795096,0.1142760274217348,0.1896410593416643,0.2011725869340938,-0.09117940645051283,-0.24797892320743894,-0.03645295793897347,-2.861648662462365,-0.0566676817028361,0.10405637796498632,-0.21573417417628202,-0.029506460949658943,0.0751162794818156,0.1155442229330403,0.1088923240217666,0.278442842110235,0.3826006983623016,0.674871909623741,0.636019428702424,1.0380912222321823,0.2639262339774813,0.4059726044332937,0.7352699373092495,0.956358143817692,1.557000010570014,0.5956934338655837,0.8142728857104395,0.6213143149187442,1.11046098747896,0.5524627499153547,False,False,True
RD2_1218_2,RD2,1218,2,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0545575527236898,0.1822290409079878,0.2027711592865999,0.2224524954177377,0.1354925830686063,0.2225503282327133,0.2837132891548445,0.2254747014823508,0.2375189905436654,0.2225503282327133,0.1973511289567856,0.2735207556350808,0.032535667344137244,0.15540555099200615,1.7932753132045884,-0.053356123888324315,0.7025562264085382,0.13172176042008651,0.06001217391478463,0.0768601893150926,0.1203560928485372,0.1165867767545204,0.3026318330187795,0.3768940114910404,0.6449658257361282,0.6247667647037859,1.0099580484794353,0.2484685303198663,0.3890792069548701,0.7561992003762148,0.9335599396618404,1.829658590650137,0.6978659274243392,0.8180289460145195,0.620680605063182,1.2170813523331276,0.5559143370566998,False,False,True
RD2_1218_3,RD2,1218,3,0.2061603258263428,0.3093793559901545,0.1029412956625311,Sensitive,12,0.0447218767699768,0.1627707554837702,0.1511900081557474,0.1501899506069118,0.1127629118857785,0.179771277500941,0.1775748407905291,0.2219394893555349,0.1594344512890164,0.214634381863428,0.1887204779413819,0.17146212901874142,-0.05995425338030638,0.07775490865501794,2.4578699564189064,0.03688597006127666,-0.03277854474210438,-0.010354594291539525,0.06424591967129463,0.0719989781416553,0.1147309335923665,0.1079445721052239,0.298271651317017,0.3540571589787857,0.6525444089686006,0.613946254981355,1.039834608543311,0.2361559562750494,0.3763163594284253,0.7535593342465646,1.18787999151007,1.7472568058195153,0.6885361709047783,0.812096162237165,0.6017681228919782,1.1595678188339449,0.4906650164371984,False,False,True
CK1_1219_1,CK1,1219,1,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10,0.034817016461789,0.1769732750377766,0.1064311050140456,0.097661173652431,0.063031824235518,0.1185451178141735,0.2000362015409132,0.2161390394955662,0.1927318513908972,0.2139393609053883,0.235213700056582,0.507108864609951,0.23833030039510938,0.24755784300339062,1.2175389503961165,0.2489099498421017,1.4679562042428065,0.04262471690708587,-0.04736545512042051,0.062431971377976,0.0891316370205949,0.0684540283667586,0.2850620086850656,0.2392323534669832,0.9085906868306742,0.697807139531246,1.297158707492829,0.218186537749316,0.3114962231084176,0.8125209773335174,2.502011028608748,1.401619552910207,0.706177309902147,0.8168128500772281,0.4864086542640241,0.9995439009372548,0.2769036205024396,True,False,False
CK1_1219_2,CK1,1219,2,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10,0.0401958105851148,0.1576899266860605,0.1205393191581682,0.122009929276274,0.0739266087885588,0.149180749276219,0.2486604679583069,0.2909397574541763,0.2755166108237781,0.3119910239561184,0.2809063174590223,0.5768891502855826,0.29747267917514886,0.3555109151261907,1.1673237653797484,0.1335251706382142,1.321916881083774,0.2719873176776369,0.05242848015290882,0.0673222020234513,0.1073746870360688,0.073313637067326,0.3060066302366564,0.2386789794010568,0.9148160812860634,0.6246210913112198,1.459074235115434,0.2191733368136278,0.3495677167365437,0.8122053544599209,3.000986708692421,1.2311289768592606,0.6567794132904441,0.8204934465778337,0.4612413201179124,0.919786960882864,0.2472563310879907,True,False,False
CK1_1219_3,CK1,1219,3,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10,0.0494113044973803,0.1979351221396161,0.1658249669959273,0.1315066531300735,0.0718761632850738,0.1564583119131178,0.2721147191971484,0.309917145720852,0.3332244674454496,0.3340905365293244,0.3142424438894181,0.6451441551425948,0.36098095130867525,0.4687368709207342,1.085957545658716,0.08827289222409437,1.367385543640395,0.254705643950662,0.03061404130187382,0.0693597920558791,0.0995693597403458,0.0716340189490527,0.2859462951830951,0.2495715559862061,0.9646032210316168,0.6939725797258316,1.3847349058401963,0.2416481928589931,0.3468977505872165,0.8090601021757835,2.6876274857644544,1.286297032294485,0.6615602963440463,0.8403895325540752,0.4777520626022798,0.9485648186580116,0.2614631059006576,True,False,False
D1_1219_1,D1,1219,1,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10,0.0539933796501713,0.1551313016331275,0.1936148488898242,0.2117302537839796,0.1265671510392288,0.2434008296098463,0.3051466789006654,0.3235380043658882,0.3350813959892893,0.36869330885551,0.3311159445805727,0.4516731316327086,0.1584846730329341,0.30853810950602206,1.3480518628664389,-0.11034830692464954,0.5284935820410567,0.36708574712352154,0.05369658101894396,0.0638581748945568,0.0840182843259651,0.0845661819037764,0.215093071854854,0.3916792316826068,0.7522808765438651,0.757186628582366,0.9897769343206864,0.2957674133593184,0.3891415730407386,0.8121631487461046,2.017368665762461,1.510573515103253,0.6482343353446451,0.8695803154031839,0.5413463339674122,1.0609740194571553,0.3269378924485401,False,True,False
D1_1219_2,D1,1219,2,0.2370211071473494,0.3988462936126172,0.0751959206820815,Sensitive,10,0.0551523167758955,0.1602974666839771,0.2340041081598406,0.1769850137170654,0.1066065428778604,0.2301126512381826,0.3603696353995763,0.3952925173767327,0.3960306000356391,0.4197948085422719,0.3662261965578103,0.5758111218764164,0.2649840087869895,0.44608377549352224,1.1777814415541648,-0.18692961473729494,1.0546602584333415,0.42373043434903523,0.06815162907464647,0.0624902488143946,0.0967310739304515,0.0756642474296136,0.2636592278902243,0.2858959374915075,0.8227763122991087,0.6435858505575645,1.273607287588464,0.2361182312093758,0.3654965456655438,0.8162428591010008,2.7854741751502408,1.3425958057127558,0.6504422744089678,0.8488347342022651,0.4875420578301317,0.9794597198308284,0.2834629223093012,False,True,False
